Layer
input_ids,13
__module.model.embed_tokens/ov_ext::embedding/Convert_1,13
__module.model.embed_tokens/ov_ext::embedding/Gather,115
__module.model.layers.0.input_layernorm/aten::mul/Multiply_1,62
ShapeOf_17994,6
Gather_17997,4
Concat_50645,7
Broadcast_50648,7
ReadValue_50269,14
ReadValue_50207,13
ReadValue_50209,14
ReadValue_50211,14
ReadValue_50213,15
ReadValue_50239,13
ReadValue_50241,14
ReadValue_50243,12
ReadValue_50245,12
ReadValue_50247,12
ReadValue_50249,11
ReadValue_50251,12
ReadValue_50253,12
ReadValue_50255,11
ReadValue_50257,11
ReadValue_50259,12
ReadValue_50261,10
ReadValue_50263,11
ReadValue_50265,10
ReadValue_50267,10
ReadValue_50237,10
ReadValue_50215,9
ReadValue_50217,9
ReadValue_50219,9
ReadValue_50221,10
ReadValue_50223,10
ReadValue_50225,9
ReadValue_50227,9
ReadValue_50229,9
ReadValue_50231,10
ReadValue_50233,10
ReadValue_50235,9
__module.model.layers.0.self_attn.q_proj/ov_ext::linear/MatMul,1944
__module.model.layers.0.self_attn/aten::view/Reshape,8
__module.model.rotary_emb/prim::ListConstruct,6
Broadcast_23240,6
__module.model.rotary_emb/aten::expand/Broadcast,9
position_ids,5
Convert_22063,8
__module.model.rotary_emb/aten::unsqueeze/Unsqueeze_2,4
__module.model.rotary_emb/aten::to/Convert_3,6
__module.model.rotary_emb/aten::matmul/MatMul,22
__module.model.rotary_emb/aten::transpose/Transpose,11
__module.model.rotary_emb/aten::cat/Concat,8
__module.model.rotary_emb/aten::cos/Cos,42
__module.model.layers.0.self_attn/aten::unsqueeze/Unsqueeze,5
__module.model.rotary_emb/aten::sin/Sin,41
__module.model.layers.0.self_attn/aten::unsqueeze/Unsqueeze_1,5
__module.model.layers.0.self_attn/aten::add/Add,137
__module.model.layers.0.self_attn.k_proj/ov_ext::linear/MatMul,473
__module.model.layers.0.self_attn/aten::view/Reshape_1,8
__module.model.layers.0.self_attn/aten::add/Add_1,35
__module.model.layers.0.self_attn.v_proj/ov_ext::linear/MatMul,409
__module.model.layers.0.self_attn/aten::view/Reshape_2,8
__module.model.layers.0.self_attn/aten::transpose/Transpose_2,25
Gather_18005,4
ShapeOf_18012,5
Gather_18015,4
__module.model/aten::add/Add_1,6
__module.model/aten::arange/Range_1,7
__module.model/aten::unsqueeze/Unsqueeze_2,4
__module.model/aten::add/Add,5
__module.model/aten::arange/Range,5
__module.model/aten::unsqueeze/Unsqueeze_5,5
attention_mask,4
Convert_22290,7
Abs_22291,6
Clamp_22292,0
__module.model/aten::to/Convert_1,6
ShapeOf_22294,4
__module.model/aten::index/ReduceProd,9
__module.model/aten::index/Concat,5
__module.model/aten::index/Reshape,4
Squeeze_18016,5
__module.model/aten::arange/Range_2,5
__module.model/aten::unsqueeze/Unsqueeze_8,4
__module.model/aten::index/Split,4
__module.model/aten::index/Multiply,7
