Layer
__module.model.layers.1.mlp.down_proj/ov_ext::linear/MatMul,9278
__module.model.layers.1/aten::add/Add_1,77
__module.model.layers.2.input_layernorm/aten::mul/Multiply_1,51
__module.model.layers.2.self_attn.q_proj/ov_ext::linear/MatMul,1912
__module.model.layers.2.self_attn/aten::view/Reshape,9
__module.model.layers.2.self_attn/aten::add/Add,97
__module.model.layers.2.self_attn.k_proj/ov_ext::linear/MatMul,409
__module.model.layers.2.self_attn/aten::view/Reshape_1,7
__module.model.layers.2.self_attn/aten::add/Add_1,30
__module.model.layers.2.self_attn.v_proj/ov_ext::linear/MatMul,453
__module.model.layers.2.self_attn/aten::view/Reshape_2,7
__module.model.layers.2.self_attn/aten::transpose/Transpose_2,22
__module.model.layers.2.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention,973
__module.model.layers.2.self_attn/aten::transpose/Transpose_3,69
__module.model.layers.2.self_attn/aten::reshape/Reshape_2,6
__module.model.layers.2.self_attn.o_proj/ov_ext::linear/MatMul,1758
__module.model.layers.2/aten::add/Add,63
__module.model.layers.2.post_attention_layernorm/aten::mul/Multiply_1,49
__module.model.layers.2.mlp.gate_proj/ov_ext::linear/MatMul,7713
__module.model.layers.2.mlp.act_fn/aten::silu/Swish,0
__module.model.layers.2.mlp.up_proj/ov_ext::linear/MatMul,6499
__module.model.layers.2.mlp/aten::mul/Multiply,265
__module.model.layers.2.mlp.down_proj/ov_ext::linear/MatMul,9031
__module.model.layers.2/aten::add/Add_1,75
__module.model.layers.3.input_layernorm/aten::mul/Multiply_1,54
__module.model.layers.3.self_attn.q_proj/ov_ext::linear/MatMul,1849
__module.model.layers.3.self_attn/aten::view/Reshape,8
__module.model.layers.3.self_attn/aten::add/Add,90
__module.model.layers.3.self_attn.k_proj/ov_ext::linear/MatMul,432
__module.model.layers.3.self_attn/aten::view/Reshape_1,7
__module.model.layers.3.self_attn/aten::add/Add_1,31
__module.model.layers.3.self_attn.v_proj/ov_ext::linear/MatMul,435
__module.model.layers.3.self_attn/aten::view/Reshape_2,6
__module.model.layers.3.self_attn/aten::transpose/Transpose_2,16
__module.model.layers.3.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention,873
__module.model.layers.3.self_attn/aten::transpose/Transpose_3,48
__module.model.layers.3.self_attn/aten::reshape/Reshape_2,6
__module.model.layers.3.self_attn.o_proj/ov_ext::linear/MatMul,1624
__module.model.layers.3/aten::add/Add,54
__module.model.layers.3.post_attention_layernorm/aten::mul/Multiply_1,49
__module.model.layers.3.mlp.gate_proj/ov_ext::linear/MatMul,6830
__module.model.layers.3.mlp.act_fn/aten::silu/Swish,0
__module.model.layers.3.mlp.up_proj/ov_ext::linear/MatMul,6285
__module.model.layers.3.mlp/aten::mul/Multiply,253
